CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek
3916,37,Male,Basic,4059,33,1,UPI,3,38
3917,38,Female,Premium,3260,39,14,Credit Card,6,6
3918,57,Male,Basic,3126,23,8,Credit Card,2,18
3919,48,Male,Enterprise,4302,43,14,Net Banking,8,19
3920,63,Female,Basic,1383,55,0,Debit Card,9,2
3921,53,Male,Premium,4535,2,13,Credit Card,7,3
3922,28,Female,Premium,1646,66,6,Credit Card,3,46
3923,69,Male,Premium,1949,38,3,Credit Card,10,25
3924,32,Female,Basic,2103,29,1,Debit Card,4,36
3925,36,Female,Basic,3375,67,14,UPI,10,49
3926,24,Female,Premium,1277,71,1,Debit Card,2,28
3927,68,Male,Basic,2577,36,7,Net Banking,9,38
3928,45,Male,Premium,1047,29,6,Net Banking,5,28
3929,68,Female,Premium,3076,37,11,Debit Card,2,32
3930,60,Male,Premium,1439,45,6,Credit Card,10,41
3931,22,Female,Premium,1532,16,4,Credit Card,6,36
3932,22,Female,Basic,3706,31,13,UPI,7,39
3933,47,Male,Premium,2579,34,9,Debit Card,2,36
3934,49,Female,Enterprise,4991,50,7,Debit Card,1,43
3935,25,Male,Basic,4322,65,13,Credit Card,7,23
3936,27,Female,Enterprise,3437,62,1,Net Banking,1,2
3937,55,Male,Basic,2565,43,1,Net Banking,3,10
3938,64,Female,Basic,2612,56,4,UPI,4,6
3939,49,Female,Basic,3374,15,14,UPI,2,8
3940,65,Male,Enterprise,572,48,0,Net Banking,7,15
3941,45,Female,Basic,2149,49,5,Debit Card,5,45
3942,34,Female,Enterprise,444,44,3,UPI,1,29
3943,48,Male,Enterprise,2040,10,5,Credit Card,8,28
3944,25,Female,Basic,3627,20,6,Debit Card,10,22
3945,57,Male,Basic,324,70,12,Credit Card,7,34
3946,42,Female,Premium,4832,8,2,UPI,4,20
3947,26,Male,Basic,2953,45,10,Net Banking,2,33
3948,19,Female,Premium,2119,34,12,UPI,7,15
3949,32,Female,Basic,1835,51,7,Net Banking,2,7
3950,67,Female,Basic,1625,4,6,Debit Card,6,24
3951,20,Male,Premium,1740,39,12,UPI,1,26
3952,66,Male,Basic,730,24,0,UPI,7,10
3953,53,Male,Basic,4549,55,5,UPI,7,15
3954,21,Male,Basic,3303,26,6,Debit Card,4,37
3955,31,Female,Basic,4956,25,13,Credit Card,4,24
3956,58,Female,Premium,2001,36,10,Credit Card,10,11
3957,58,Male,Premium,1236,71,14,Net Banking,5,40
3958,42,Male,Basic,3928,58,3,UPI,2,21
3959,67,Male,Premium,4211,12,13,Credit Card,9,40
3960,27,Female,Premium,3663,1,1,Debit Card,10,38
3961,38,Male,Basic,1342,50,9,UPI,4,15
3962,53,Male,Basic,1955,25,8,Net Banking,9,15
3963,29,Female,Enterprise,1829,5,6,Credit Card,3,37
3964,44,Female,Premium,962,68,0,Debit Card,9,45
3965,57,Male,Premium,4157,6,7,Debit Card,1,14
3966,19,Female,Premium,757,26,14,Net Banking,7,43
3967,30,Male,Basic,4821,55,2,Credit Card,4,21
3968,49,Female,Premium,1039,39,3,UPI,7,44
3969,48,Male,Premium,202,9,11,Debit Card,10,20
3970,33,Male,Premium,1251,45,4,Net Banking,6,33
3971,49,Male,Basic,1604,14,0,Debit Card,4,3
3972,49,Male,Basic,356,55,14,Debit Card,4,40
3973,51,Female,Basic,2137,9,5,Credit Card,8,23
3974,28,Female,Enterprise,710,15,9,Credit Card,7,44
3975,27,Female,Basic,3604,37,5,UPI,4,47
3976,32,Female,Basic,4982,50,1,Debit Card,6,23
3977,34,Male,Basic,1337,21,10,Net Banking,6,27
3978,57,Male,Basic,4114,57,9,Debit Card,1,35
3979,35,Female,Premium,3521,19,5,Net Banking,2,25
3980,26,Female,Premium,4866,58,7,Debit Card,4,32
3981,42,Female,Premium,914,6,5,Net Banking,6,22
3982,57,Female,Basic,2486,4,3,Debit Card,6,8
3983,31,Female,Premium,2854,43,14,Debit Card,1,38
3984,42,Male,Basic,1190,42,3,UPI,8,18
3985,67,Male,Basic,4629,3,8,Credit Card,2,28
3986,39,Male,Basic,2360,1,5,Credit Card,5,28
3987,69,Female,Basic,4657,55,7,Net Banking,4,11
3988,47,Female,Basic,2344,15,7,Debit Card,5,12
3989,37,Female,Premium,2263,47,6,Debit Card,5,2
3990,38,Female,Premium,2803,46,2,Credit Card,10,37
3991,61,Male,Premium,2177,58,9,Net Banking,8,4
3992,49,Male,Basic,575,71,0,UPI,10,41
3993,68,Female,Basic,941,39,4,UPI,7,45
3994,63,Male,Basic,4685,3,12,UPI,9,45
3995,66,Male,Enterprise,2867,30,14,Debit Card,1,47
3996,38,Female,Premium,1440,35,9,Net Banking,6,34
3997,52,Female,Premium,3670,57,9,Credit Card,6,23
3998,49,Female,Basic,2567,29,14,Debit Card,2,13
3999,47,Female,Premium,2443,50,1,Debit Card,8,7
4000,56,Female,Basic,3749,62,11,UPI,6,32
